"","tank","genotype","Datetime","Date","Time","Type","No.","X1.F","X1.Fm.","X1.PAR","MQY","X1.ETR","sample","pos","Zone","treatment","sample_rep"
"1066",3,"4","13:42.0","11/27/20","21:13:42",FALSE,220,276,733,1,0.623,0.3,"4-O","O","low","H","4-O 3"
"1067",3,"11","03:01.0","11/27/20","21:03:01",FALSE,190,363,1181,1,0.693,0.3,"11-I","I","low","H","11-I 3"
"1068",3,"1","10:48.0","11/27/20","21:10:48",FALSE,211,387,1066,1,0.637,0.3,"1-O","O","low","H","1-O 3"
"1069",3,"12","06:51.0","11/27/20","21:06:51",FALSE,199,591,1631,1,0.638,0.3,"12-I","I","high","H","12-I 3"
"1070",3,"12","04:22.0","11/27/20","21:04:22",FALSE,191,251,790,1,0.682,0.3,"12-O","O","high","H","12-O 3"
"1071",3,"8","08:58.0","11/27/20","21:08:58",FALSE,207,337,875,1,0.615,0.3,"8-I","I","high","H","8-I 3"
"1072",3,"3","28:44.0","11/27/20","19:28:44",FALSE,33,454,1519,1,0.701,0.4,"3-I","I","low","H","3-I 3"
"1073",3,"12","00:25.0","11/27/20","21:00:25",FALSE,183,312,1092,1,0.714,0.4,"12-I","I","high","H","12-I 3"
"1074",3,"10","00:55.0","11/27/20","21:00:55",FALSE,184,345,1060,1,0.675,0.3,"10-I","I","high","H","10-I 3"
"1075",3,"2","04:58.0","11/27/20","21:04:58",FALSE,192,270,756,1,0.643,0.3,"2-O","O","low","H","2-O 3"
"1076",3,"9","11:47.0","11/27/20","21:11:47",FALSE,213,366,1141,1,0.679,0.3,"9-O","O","high","H","9-O 3"
"1077",3,"3","29:10.0","11/27/20","19:29:10",FALSE,34,202,700,1,0.711,0.4,"3-O","O","low","H","3-O 3"
"1078",3,"1","06:37.0","11/27/20","21:06:37",FALSE,198,343,792,1,0.567,0.3,"1-I","I","low","H","1-I 3"
"1079",3,"8","08:19.0","11/27/20","21:08:19",FALSE,205,128,355,1,0.639,0.3,"8-O","O","high","H","8-O 3"
"1080",3,"5","10:30.0","11/27/20","21:10:30",FALSE,210,311,873,1,0.644,0.3,"5-I","I","low","H","5-I 3"
"1081",4,"11","55:14.0","11/27/20","20:55:14",FALSE,172,371,1046,1,0.645,0.3,"11-I","I","low","C","11-I 4"
"1082",4,"3","27:11.0","11/27/20","19:27:11",FALSE,25,477,1319,1,0.638,0.3,"3-I","I","low","C","3-I 4"
"1083",4,"9","48:54.0","11/27/20","20:48:54",FALSE,154,429,1462,1,0.707,0.4,"9-I","I","high","C","9-I 4"
"1084",4,"1","47:08.0","11/27/20","20:47:08",FALSE,148,382,860,1,0.556,0.3,"1-I","I","low","C","1-I 4"
"1085",4,"12","56:35.0","11/27/20","20:56:35",FALSE,177,352,953,1,0.631,0.3,"12-I","I","high","C","12-I 4"
"1086",4,"9","49:30.0","11/27/20","20:49:30",FALSE,156,455,1329,1,0.658,0.3,"9-O","O","high","C","9-O 4"
"1087",4,"4","54:39.0","11/27/20","20:54:39",FALSE,170,358,1096,1,0.673,0.3,"4-O","O","low","C","4-O 4"
"1088",4,"7","51:19.0","11/27/20","20:51:19",FALSE,161,401,1032,1,0.611,0.3,"7-O","O","high","C","7-O 4"
"1089",4,"8","26:32.0","11/27/20","19:26:32",FALSE,22,378,1164,1,0.675,0.3,"8-I","I","high","C","8-I 4"
"1090",4,"10","53:46.0","11/27/20","20:53:46",FALSE,168,290,942,1,0.692,0.3,"10-I","I","high","C","10-I 4"
"1091",4,"8","26:06.0","11/27/20","19:26:06",FALSE,21,270,860,1,0.686,0.3,"8-O","O","high","C","8-O 4"
"1092",4,"2","52:36.0","11/27/20","20:52:36",FALSE,166,270,839,1,0.678,0.3,"2-O","O","low","C","2-O 4"
"1093",4,"5","52:54.0","11/27/20","20:52:54",FALSE,167,354,951,1,0.628,0.3,"5-I","I","low","C","5-I 4"
"1094",4,"2","49:11.0","11/27/20","20:49:11",FALSE,155,354,1003,1,0.647,0.3,"2-I","I","low","C","2-I 4"
"1095",4,"1","49:45.0","11/27/20","20:49:45",FALSE,157,388,875,1,0.557,0.3,"1-O","O","low","C","1-O 4"
"1096",4,"11","55:02.0","11/27/20","20:55:02",FALSE,171,324,935,1,0.653,0.3,"11-O","O","low","C","11-O 4"
"1097",4,"13","25:50.0","11/27/20","19:25:50",FALSE,20,372,1224,1,0.696,0.3,"13-O","O","high","C","13-O 4"
"1098",4,"3","25:36.0","11/27/20","19:25:36",FALSE,19,364,1091,1,0.666,0.3,"3-O","O","low","C","3-O 4"
"1099",4,"4","47:23.0","11/27/20","20:47:23",FALSE,149,441,1425,1,0.691,0.3,"4-I","I","low","C","4-I 4"
"1100",4,"13","48:31.0","11/27/20","20:48:31",FALSE,153,541,1525,1,0.645,0.3,"13-I","I","high","C","13-I 4"
"1101",4,"7","48:15.0","11/27/20","20:48:15",FALSE,152,278,780,1,0.644,0.3,"7-I","I","high","C","7-I 4"
"1102",4,"5","54:02.0","11/27/20","20:54:02",FALSE,169,339,769,1,0.559,0.3,"5-O","O","low","C","5-O 4"
"1103",4,"10","50:54.0","11/27/20","20:50:54",FALSE,160,333,1126,1,0.704,0.4,"10-O","O","high","C","10-O 4"
"1104",5,"8","35:47.0","11/27/20","20:35:47",FALSE,111,249,854,1,0.708,0.4,"8-I","I","high","C","8-I 5"
"1105",5,"13","38:05.0","11/27/20","20:38:05",FALSE,119,284,949,1,0.701,0.4,"13-I","I","high","C","13-I 5"
"1106",5,"9","24:27.0","11/27/20","19:24:27",FALSE,13,449,1639,1,0.726,0.4,"9-I","I","high","C","9-I 5"
"1107",5,"1","42:18.0","11/27/20","20:42:18",FALSE,133,360,1041,1,0.654,0.3,"1-I","I","low","C","1-I 5"
"1108",5,"7","43:23.0","11/27/20","20:43:23",FALSE,136,369,1188,1,0.689,0.3,"7-I","I","high","C","7-I 5"
"1109",5,"1","39:10.0","11/27/20","20:39:10",FALSE,122,343,916,1,0.626,0.3,"1-O","O","low","C","1-O 5"
"1110",5,"4","36:17.0","11/27/20","20:36:17",FALSE,112,260,783,1,0.668,0.3,"4-O","O","low","C","4-O 5"
"1111",5,"13","37:48.0","11/27/20","20:37:48",FALSE,118,314,994,1,0.684,0.3,"13-O","O","high","C","13-O 5"
"1112",5,"5","43:08.0","11/27/20","20:43:08",FALSE,135,246,781,1,0.685,0.3,"5-O","O","low","C","5-O 5"
"1113",5,"12","40:52.0","11/27/20","20:40:52",FALSE,128,379,1220,1,0.689,0.3,"12-O","O","high","C","12-O 5"
"1114",5,"12","35:25.0","11/27/20","20:35:25",FALSE,110,287,770,1,0.627,0.3,"12-I","I","high","C","12-I 5"
"1115",5,"8","40:36.0","11/27/20","20:40:36",FALSE,127,337,1000,1,0.663,0.3,"8-O","O","high","C","8-O 5"
"1116",5,"7","44:06.0","11/27/20","20:44:06",FALSE,139,588,1671,1,0.648,0.3,"7-O","O","high","C","7-O 5"
"1117",5,"10","39:36.0","11/27/20","20:39:36",FALSE,123,244,735,1,0.668,0.3,"10-I","I","high","C","10-I 5"
"1118",5,"3","34:02.0","11/27/20","20:34:02",FALSE,107,547,1576,1,0.653,0.3,"3-I","I","low","C","3-I 5"
"1119",5,"2","25:02.0","11/27/20","19:25:02",FALSE,15,442,1300,1,0.66,0.3,"2-O","O","low","C","2-O 5"
"1120",5,"4","37:33.0","11/27/20","20:37:33",FALSE,117,312,955,1,0.673,0.3,"4-I","I","low","C","4-I 5"
"1121",5,"11","41:22.0","11/27/20","20:41:22",FALSE,129,383,1356,1,0.718,0.4,"11-O","O","low","C","11-O 5"
"1122",5,"5","44:18.0","11/27/20","20:44:18",FALSE,140,411,1267,1,0.676,0.3,"5-I","I","low","C","5-I 5"
"1123",5,"11","40:21.0","11/27/20","20:40:21",FALSE,126,316,929,1,0.66,0.3,"11-I","I","low","C","11-I 5"
"1124",5,"2","23:56.0","11/27/20","19:23:56",FALSE,12,376,1020,1,0.631,0.3,"2-I","I","low","C","2-I 5"
"1125",5,"9","24:50.0","11/27/20","19:24:50",FALSE,14,379,1364,1,0.722,0.4,"9-O","O","high","C","9-O 5"
"1126",5,"3","41:39.0","11/27/20","20:41:39",FALSE,130,505,1502,1,0.664,0.3,"3-O","O","low","C","3-O 5"
"1127",5,"10","42:48.0","11/27/20","20:42:48",FALSE,134,311,1102,1,0.718,0.4,"10-O","O","high","C","10-O 5"
"1128",6,"1","22:04.0","11/27/20","19:22:04",FALSE,2,494,1518,1,0.675,0.3,"1-I","I","low","C","1-I 6"
"1129",6,"11","28:54.0","11/27/20","20:28:54",FALSE,87,481,1497,1,0.679,0.3,"11-I","I","low","C","11-I 6"
"1130",6,"1","22:35.0","11/27/20","19:22:35",FALSE,4,396,917,1,0.568,0.3,"1-O","O","low","C","1-O 6"
"1131",6,"10","31:31.0","11/27/20","20:31:31",FALSE,98,238,839,1,0.716,0.4,"10-O","O","high","C","10-O 6"
"1132",6,"9","28:40.0","11/27/20","20:28:40",FALSE,86,423,1300,1,0.675,0.3,"9-O","O","high","C","9-O 6"
"1133",6,"4","32:17.0","11/27/20","20:32:17",FALSE,101,420,1111,1,0.622,0.3,"4-I","I","low","C","4-I 6"
"1134",6,"12","24:32.0","11/27/20","20:24:32",FALSE,68,466,1327,1,0.649,0.3,"12-I","I","high","C","12-I 6"
"1135",6,"11","28:10.0","11/27/20","20:28:10",FALSE,84,346,1125,1,0.692,0.3,"11-O","O","low","C","11-O 6"
"1136",6,"4","30:55.0","11/27/20","20:30:55",FALSE,96,423,1195,1,0.646,0.3,"4-O","O","low","C","4-O 6"
"1137",6,"13","22:19.0","11/27/20","19:22:19",FALSE,3,340,1041,1,0.673,0.3,"13-I","I","high","C","13-I 6"
"1138",6,"3","30:36.0","11/27/20","20:30:36",FALSE,95,350,889,1,0.606,0.3,"3-I","I","low","C","3-I 6"
"1139",6,"5","25:53.0","11/27/20","20:25:53",FALSE,74,392,1072,1,0.634,0.3,"5-O","O","low","C","5-O 6"
"1140",6,"3","29:45.0","11/27/20","20:29:45",FALSE,91,257,700,1,0.633,0.3,"3-O","O","low","C","3-O 6"
"1141",6,"5","25:36.0","11/27/20","20:25:36",FALSE,73,413,1127,1,0.634,0.3,"5-I","I","low","C","5-I 6"
"1142",6,"8","29:32.0","11/27/20","20:29:32",FALSE,90,420,1228,1,0.658,0.3,"8-O","O","high","C","8-O 6"
"1143",6,"10","31:11.0","11/27/20","20:31:11",FALSE,97,438,1202,1,0.636,0.3,"10-I","I","high","C","10-I 6"
"1144",6,"2","28:25.0","11/27/20","20:28:25",FALSE,85,398,1114,1,0.643,0.3,"2-I","I","low","C","2-I 6"
"1145",6,"7","25:21.0","11/27/20","20:25:21",FALSE,72,369,1147,1,0.678,0.3,"7-I","I","high","C","7-I 6"
"1146",6,"7","26:44.0","11/27/20","20:26:44",FALSE,78,288,862,1,0.666,0.3,"7-O","O","high","C","7-O 6"
"1147",6,"9","27:10.0","11/27/20","20:27:10",FALSE,79,388,1137,1,0.659,0.3,"9-I","I","high","C","9-I 6"
"1148",6,"8","24:46.0","11/27/20","20:24:46",FALSE,69,386,1610,1,0.76,0.4,"8-I","I","high","C","8-I 6"
"1149",6,"12","30:04.0","11/27/20","20:30:04",FALSE,92,312,897,1,0.652,0.3,"12-O","O","high","C","12-O 6"
"1150",6,"2","26:08.0","11/27/20","20:26:08",FALSE,75,354,1055,1,0.664,0.3,"2-O","O","low","C","2-O 6"
"1151",1,"13","31:11.0","11/28/20","20:31:11",FALSE,530,381,1124,1,0.661,0.3,"13-I","I","high","H","13-I 1"
"1152",1,"2","27:11.0","11/28/20","20:27:11",FALSE,525,303,779,1,0.611,0.3,"2-I","I","low","H","2-I 1"
"1153",1,"10","33:47.0","11/28/20","20:33:47",FALSE,539,295,749,1,0.606,0.3,"10-O","O","high","H","10-O 1"
"1154",1,"8","36:06.0","11/28/20","20:36:06",FALSE,545,267,780,1,0.658,0.3,"8-O","O","high","H","8-O 1"
"1155",1,"10","33:10.0","11/28/20","20:33:10",FALSE,536,468,1244,1,0.624,0.3,"10-I","I","high","H","10-I 1"
"1156",1,"3","22:47.0","11/28/20","20:22:47",FALSE,514,355,856,1,0.585,0.3,"3-O","O","low","H","3-O 1"
"1157",1,"11","30:39.0","11/28/20","20:30:39",FALSE,528,204,490,1,0.584,0.3,"11-O","O","low","H","11-O 1"
"1158",1,"1","34:47.0","11/28/20","20:34:47",FALSE,542,452,947,1,0.523,0.3,"1-O","O","low","H","1-O 1"
"1159",1,"11","27:32.0","11/28/20","20:27:32",FALSE,526,309,856,1,0.639,0.3,"11-I","I","low","H","11-I 1"
"1160",1,"1","35:27.0","11/28/20","20:35:27",FALSE,544,455,915,1,0.503,0.3,"1-I","I","low","H","1-I 1"
"1161",1,"2","30:56.0","11/28/20","20:30:56",FALSE,529,335,821,1,0.592,0.3,"2-O","O","low","H","2-O 1"
"1162",1,"3","25:24.0","11/28/20","20:25:24",FALSE,521,328,808,1,0.594,0.3,"3-I","I","low","H","3-I 1"
"1163",1,"8","35:06.0","11/28/20","20:35:06",FALSE,543,304,889,1,0.658,0.3,"8-I","I","high","H","8-I 1"
"1164",1,"12","25:08.0","11/28/20","20:25:08",FALSE,520,288,807,1,0.643,0.3,"12-I","I","high","H","12-I 1"
"1165",1,"4","26:03.0","11/28/20","20:26:03",FALSE,522,296,802,1,0.631,0.3,"4-O","O","low","H","4-O 1"
"1166",1,"13","31:31.0","11/28/20","20:31:31",FALSE,531,276,839,1,0.671,0.3,"13-O","O","high","H","13-O 1"
"1167",1,"9","23:19.0","11/28/20","20:23:19",FALSE,515,265,701,1,0.622,0.3,"9-I","I","high","H","9-I 1"
"1168",1,"7","23:47.0","11/28/20","20:23:47",FALSE,516,324,949,1,0.659,0.3,"7-I","I","high","H","7-I 1"
"1169",1,"12","30:23.0","11/28/20","20:30:23",FALSE,527,538,1371,1,0.608,0.3,"12-O","O","high","H","12-O 1"
"1170",1,"5","32:26.0","11/28/20","20:32:26",FALSE,534,347,866,1,0.599,0.3,"5-O","O","low","H","5-O 1"
"1171",1,"9","24:23.0","11/28/20","20:24:23",FALSE,517,332,1016,1,0.673,0.3,"9-O","O","high","H","9-O 1"
"1172",1,"5","32:50.0","11/28/20","20:32:50",FALSE,535,413,925,1,0.554,0.3,"5-I","I","low","H","5-I 1"
"1173",2,"4","13:21.0","11/28/20","20:13:21",FALSE,478,295,847,1,0.652,0.3,"4-O","O","low","H","4-O 2"
"1174",2,"2","20:08.0","11/28/20","20:20:08",FALSE,504,365,1121,1,0.674,0.3,"2-I","I","low","H","2-I 2"
"1175",2,"10","11:23.0","11/28/20","20:11:23",FALSE,473,321,990,1,0.676,0.3,"10-I","I","high","H","10-I 2"
"1176",2,"11","19:00.0","11/28/20","20:19:00",FALSE,499,334,1189,1,0.719,0.4,"11-O","O","low","H","11-O 2"
"1177",2,"8","13:38.0","11/28/20","20:13:38",FALSE,479,352,886,1,0.603,0.3,"8-I","I","high","H","8-I 2"
"1178",2,"2","20:30.0","11/28/20","20:20:30",FALSE,505,363,1093,1,0.668,0.3,"2-O","O","low","H","2-O 2"
"1179",2,"7","14:57.0","11/28/20","20:14:57",FALSE,483,272,826,1,0.671,0.3,"7-I","I","high","H","7-I 2"
"1180",2,"8","12:38.0","11/28/20","20:12:38",FALSE,476,157,490,1,0.68,0.3,"8-O","O","high","H","8-O 2"
"1181",2,"10","15:38.0","11/28/20","20:15:38",FALSE,486,194,523,1,0.629,0.3,"10-O","O","high","H","10-O 2"
"1182",2,"12","17:19.0","11/28/20","20:17:19",FALSE,491,470,1232,1,0.619,0.3,"12-I","I","high","H","12-I 2"
"1183",2,"12","19:39.0","11/28/20","20:19:39",FALSE,502,233,588,1,0.604,0.3,"12-O","O","high","H","12-O 2"
"1184",2,"1","10:37.0","11/28/20","20:10:37",FALSE,470,317,787,1,0.597,0.3,"1-I","I","low","H","1-I 2"
"1185",2,"13","16:35.0","11/28/20","20:16:35",FALSE,489,330,846,1,0.61,0.3,"13-O","O","high","H","13-O 2"
"1186",2,"4","16:54.0","11/28/20","20:16:54",FALSE,490,401,1026,1,0.609,0.3,"4-I","I","low","H","4-I 2"
"1187",2,"9","19:55.0","11/28/20","20:19:55",FALSE,503,419,1164,1,0.64,0.3,"9-O","O","high","H","9-O 2"
"1188",2,"3","11:35.0","11/28/20","20:11:35",FALSE,474,372,977,1,0.619,0.3,"3-O","O","low","H","3-O 2"
"1189",2,"5","08:49.0","11/28/20","20:08:49",FALSE,465,245,538,1,0.545,0.3,"5-O","O","low","H","5-O 2"
"1190",2,"7","11:59.0","11/28/20","20:11:59",FALSE,475,367,1020,1,0.64,0.3,"7-O","O","high","H","7-O 2"
"1191",2,"4","21:25.0","11/28/20","20:21:25",FALSE,508,189,639,1,0.704,0.4,"4-I","I","low","H","4-I 2"
"1192",2,"5","09:48.0","11/28/20","20:09:48",FALSE,468,352,862,1,0.592,0.3,"5-I","I","low","H","5-I 2"
"1193",2,"3","10:08.0","11/28/20","20:10:08",FALSE,469,362,1034,1,0.65,0.3,"3-I","I","low","H","3-I 2"
"1194",2,"13","13:07.0","11/28/20","20:13:07",FALSE,477,387,990,1,0.609,0.3,"13-I","I","high","H","13-I 2"
"1195",2,"11","18:19.0","11/28/20","20:18:19",FALSE,496,325,911,1,0.643,0.3,"11-I","I","low","H","11-I 2"
"1196",2,"1","14:40.0","11/28/20","20:14:40",FALSE,482,238,692,1,0.656,0.3,"1-O","O","low","H","1-O 2"
"1197",3,"1","55:49.0","11/28/20","19:55:49",FALSE,431,231,516,1,0.552,0.3,"1-I","I","low","H","1-I 3"
"1198",3,"12","51:05.0","11/28/20","19:51:05",FALSE,416,274,733,1,0.626,0.3,"12-I","I","high","H","12-I 3"
"1199",3,"3","06:16.0","11/28/20","20:06:16",FALSE,459,365,898,1,0.594,0.3,"3-O","O","low","H","3-O 3"
"1200",3,"12","53:59.0","11/28/20","19:53:59",FALSE,426,293,796,1,0.632,0.3,"12-O","O","high","H","12-O 3"
"1201",3,"10","56:45.0","11/28/20","19:56:45",FALSE,433,389,1189,1,0.673,0.3,"10-O","O","high","H","10-O 3"
"1202",3,"4","02:10.0","11/28/20","20:02:10",FALSE,447,433,1136,1,0.619,0.3,"4-I","I","low","H","4-I 3"
"1203",3,"8","57:07.0","11/28/20","19:57:07",FALSE,434,251,583,1,0.569,0.3,"8-O","O","high","H","8-O 3"
"1204",3,"3","05:40.0","11/28/20","20:05:40",FALSE,456,382,1009,1,0.621,0.3,"3-I","I","low","H","3-I 3"
"1205",3,"12","56:27.0","11/28/20","19:56:27",FALSE,432,477,1274,1,0.626,0.3,"12-I","I","high","H","12-I 3"
"1206",3,"13","05:08.0","11/28/20","20:05:08",FALSE,455,308,970,1,0.682,0.3,"13-O","O","high","H","13-O 3"
"1207",3,"1","00:06.0","11/28/20","20:00:06",FALSE,442,292,743,1,0.607,0.3,"1-O","O","low","H","1-O 3"
"1208",3,"9","52:48.0","11/28/20","19:52:48",FALSE,422,369,977,1,0.622,0.3,"9-I","I","high","H","9-I 3"
"1209",3,"9","01:45.0","11/28/20","20:01:45",FALSE,446,363,1076,1,0.663,0.3,"9-O","O","high","H","9-O 3"
"1210",3,"11","00:41.0","11/28/20","20:00:41",FALSE,443,284,871,1,0.674,0.3,"11-O","O","low","H","11-O 3"
"1211",3,"5","57:42.0","11/28/20","19:57:42",FALSE,435,283,905,1,0.687,0.3,"5-O","O","low","H","5-O 3"
"1212",3,"4","02:53.0","11/28/20","20:02:53",FALSE,449,350,904,1,0.613,0.3,"4-O","O","low","H","4-O 3"
"1213",3,"5","59:51.0","11/28/20","19:59:51",FALSE,441,424,1168,1,0.637,0.3,"5-I","I","low","H","5-I 3"
"1214",3,"7","02:28.0","11/28/20","20:02:28",FALSE,448,307,907,1,0.662,0.3,"7-I","I","high","H","7-I 3"
"1215",3,"10","51:58.0","11/28/20","19:51:58",FALSE,419,330,932,1,0.646,0.3,"10-I","I","high","H","10-I 3"
"1216",3,"2","55:08.0","11/28/20","19:55:08",FALSE,430,293,887,1,0.67,0.3,"2-I","I","low","H","2-I 3"
"1217",3,"11","53:16.0","11/28/20","19:53:16",FALSE,423,366,1126,1,0.675,0.3,"11-I","I","low","H","11-I 3"
"1218",3,"7","04:00.0","11/28/20","20:04:00",FALSE,452,393,1087,1,0.638,0.3,"7-O","O","high","H","7-O 3"
"1219",3,"2","54:47.0","11/28/20","19:54:47",FALSE,429,353,946,1,0.627,0.3,"2-O","O","low","H","2-O 3"
"1220",3,"13","07:06.0","11/28/20","20:07:06",FALSE,460,390,945,1,0.587,0.3,"13-I","I","high","H","13-I 3"
"1221",3,"8","58:54.0","11/28/20","19:58:54",FALSE,438,310,751,1,0.587,0.3,"8-I","I","high","H","8-I 3"
"1222",4,"2","41:34.0","11/28/20","19:41:34",FALSE,387,227,712,1,0.681,0.3,"2-O","O","low","C","2-O 4"
"1223",4,"10","42:19.0","11/28/20","19:42:19",FALSE,389,226,799,1,0.717,0.4,"10-I","I","high","C","10-I 4"
"1224",4,"4","43:17.0","11/28/20","19:43:17",FALSE,393,382,1131,1,0.662,0.3,"4-O","O","low","C","4-O 4"
"1225",4,"11","45:34.0","11/28/20","19:45:34",FALSE,395,281,1061,1,0.735,0.4,"11-O","O","low","C","11-O 4"
"1226",4,"1","37:53.0","11/28/20","19:37:53",FALSE,371,458,1274,1,0.641,0.3,"1-I","I","low","C","1-I 4"
"1227",4,"11","46:12.0","11/28/20","19:46:12",FALSE,398,296,1127,1,0.737,0.4,"11-I","I","low","C","11-I 4"
"1228",4,"4","38:08.0","11/28/20","19:38:08",FALSE,372,327,1186,1,0.724,0.4,"4-I","I","low","C","4-I 4"
"1229",4,"1","40:42.0","11/28/20","19:40:42",FALSE,384,240,655,1,0.634,0.3,"1-O","O","low","C","1-O 4"
"1230",4,"5","41:46.0","11/28/20","19:41:46",FALSE,388,291,832,1,0.65,0.3,"5-I","I","low","C","5-I 4"
"1231",4,"7","38:25.0","11/28/20","19:38:25",FALSE,373,249,800,1,0.689,0.3,"7-I","I","high","C","7-I 4"
"1232",4,"8","47:26.0","11/28/20","19:47:26",FALSE,402,430,1317,1,0.674,0.3,"8-O","O","high","C","8-O 4"
"1233",4,"3","46:57.0","11/28/20","19:46:57",FALSE,400,327,1120,1,0.708,0.4,"3-O","O","low","C","3-O 4"
"1234",4,"12","46:25.0","11/28/20","19:46:25",FALSE,399,270,790,1,0.658,0.3,"12-I","I","high","C","12-I 4"
"1235",4,"8","48:00.0","11/28/20","19:48:00",FALSE,405,348,1109,1,0.686,0.3,"8-I","I","high","C","8-I 4"
"1236",4,"7","41:17.0","11/28/20","19:41:17",FALSE,386,292,960,1,0.696,0.3,"7-O","O","high","C","7-O 4"
"1237",4,"3","48:44.0","11/28/20","19:48:44",FALSE,408,476,1299,1,0.634,0.3,"3-I","I","low","C","3-I 4"
"1238",4,"10","40:56.0","11/28/20","19:40:56",FALSE,385,316,1151,1,0.725,0.4,"10-O","O","high","C","10-O 4"
"1239",4,"5","43:01.0","11/28/20","19:43:01",FALSE,392,269,645,1,0.583,0.3,"5-O","O","low","C","5-O 4"
"1240",4,"13","39:01.0","11/28/20","19:39:01",FALSE,376,484,1300,1,0.628,0.3,"13-I","I","high","C","13-I 4"
"1241",4,"9","39:18.0","11/28/20","19:39:18",FALSE,377,359,1239,1,0.71,0.4,"9-I","I","high","C","9-I 4"
"1242",4,"13","47:08.0","11/28/20","19:47:08",FALSE,401,256,864,1,0.704,0.4,"13-O","O","high","C","13-O 4"
"1243",4,"12","44:50.0","11/28/20","19:44:50",FALSE,394,310,1118,1,0.723,0.4,"12-O","O","high","C","12-O 4"
"1244",4,"9","40:09.0","11/28/20","19:40:09",FALSE,381,334,1320,1,0.747,0.4,"9-O","O","high","C","9-O 4"
"1245",4,"2","39:56.0","11/28/20","19:39:56",FALSE,380,259,908,1,0.715,0.4,"2-I","I","low","C","2-I 4"
"1246",5,"10","33:01.0","11/28/20","19:33:01",FALSE,349,266,984,1,0.73,0.4,"10-O","O","high","C","10-O 5"
"1247",5,"13","30:25.0","11/28/20","19:30:25",FALSE,338,346,1078,1,0.679,0.3,"13-I","I","high","C","13-I 5"
"1248",5,"11","32:15.0","11/28/20","19:32:15",FALSE,346,471,1521,1,0.69,0.3,"11-O","O","low","C","11-O 5"
"1249",5,"7","33:58.0","11/28/20","19:33:58",FALSE,353,352,1046,1,0.663,0.3,"7-I","I","high","C","7-I 5"
"1250",5,"7","34:32.0","11/28/20","19:34:32",FALSE,356,303,1134,1,0.733,0.4,"7-O","O","high","C","7-O 5"
"1251",5,"12","31:31.0","11/28/20","19:31:31",FALSE,343,431,1241,1,0.653,0.3,"12-O","O","high","C","12-O 5"
"1252",5,"9","35:59.0","11/28/20","19:35:59",FALSE,362,380,1569,1,0.758,0.4,"9-O","O","high","C","9-O 5"
"1253",5,"2","35:26.0","11/28/20","19:35:26",FALSE,360,570,1784,1,0.68,0.3,"2-I","I","low","C","2-I 5"
"1254",5,"1","32:41.0","11/28/20","19:32:41",FALSE,348,302,905,1,0.666,0.3,"1-I","I","low","C","1-I 5"
"1255",5,"10","30:55.0","11/28/20","19:30:55",FALSE,340,341,1260,1,0.729,0.4,"10-I","I","high","C","10-I 5"
"1256",5,"9","35:46.0","11/28/20","19:35:46",FALSE,361,393,1316,1,0.701,0.4,"9-I","I","high","C","9-I 5"
"1257",5,"4","28:54.0","11/28/20","19:28:54",FALSE,333,311,985,1,0.684,0.3,"4-O","O","low","C","4-O 5"
"1258",5,"3","27:34.0","11/28/20","19:27:34",FALSE,328,458,1249,1,0.633,0.3,"3-I","I","low","C","3-I 5"
"1259",5,"13","30:11.0","11/28/20","19:30:11",FALSE,337,327,1036,1,0.684,0.3,"13-O","O","high","C","13-O 5"
"1260",5,"4","29:41.0","11/28/20","19:29:41",FALSE,336,454,1193,1,0.619,0.3,"4-I","I","low","C","4-I 5"
"1261",5,"2","36:18.0","11/28/20","19:36:18",FALSE,363,410,1152,1,0.644,0.3,"2-O","O","low","C","2-O 5"
"1262",5,"8","28:35.0","11/28/20","19:28:35",FALSE,332,210,667,1,0.685,0.3,"8-I","I","high","C","8-I 5"
"1263",5,"3","32:28.0","11/28/20","19:32:28",FALSE,347,366,1067,1,0.657,0.3,"3-O","O","low","C","3-O 5"
"1264",5,"8","31:20.0","11/28/20","19:31:20",FALSE,342,326,1059,1,0.692,0.3,"8-O","O","high","C","8-O 5"
"1265",5,"5","34:44.0","11/28/20","19:34:44",FALSE,357,443,1212,1,0.634,0.3,"5-I","I","low","C","5-I 5"
"1266",5,"1","30:40.0","11/28/20","19:30:40",FALSE,339,370,1070,1,0.654,0.3,"1-O","O","low","C","1-O 5"
"1267",5,"12","28:18.0","11/28/20","19:28:18",FALSE,331,393,1125,1,0.651,0.3,"12-I","I","high","C","12-I 5"
"1268",5,"5","33:16.0","11/28/20","19:33:16",FALSE,350,241,788,1,0.694,0.3,"5-O","O","low","C","5-O 5"
"1269",5,"11","31:09.0","11/28/20","19:31:09",FALSE,341,418,1384,1,0.698,0.3,"11-I","I","low","C","11-I 5"
"1270",6,"11","22:23.0","11/28/20","19:22:23",FALSE,308,404,1393,1,0.71,0.4,"11-I","I","low","C","11-I 6"
"1271",6,"10","24:28.0","11/28/20","19:24:28",FALSE,315,476,1523,1,0.687,0.3,"10-O","O","high","C","10-O 6"
"1272",6,"4","24:41.0","11/28/20","19:24:41",FALSE,316,509,1432,1,0.645,0.3,"4-I","I","low","C","4-I 6"
"1273",6,"10","24:07.0","11/28/20","19:24:07",FALSE,314,342,1083,1,0.684,0.3,"10-I","I","high","C","10-I 6"
"1274",6,"8","22:43.0","11/28/20","19:22:43",FALSE,309,230,692,1,0.668,0.3,"8-O","O","high","C","8-O 6"
